file_path,transcription,topic,topic_probability,nouns,probabilities
終わりマジで
ミオちゃんはありがとうございますみたいな
その温度差とかもめっちゃ見てて楽しい
その個性それぞれすごい生きてるし
そんな自分で動画見てないんですけど
なんか花束もらったみたいな
ちょっとそんな部分は誤解されたりしたら嫌だし
コメント動画撮る時とかにって笑ってます
ひかりちゃんさん
お別れの時間となりました
どうでしたか初めてノルナイトニッポンゼロは
デンデンデンパー以来で
しかもラジオ初めてだったんですけど
やっぱりデンデンデンパーに気づき
またね是非お時間あれば来てください
よろしくお願いします
はい私たちMIAIは明けて本日8月28日にセカンドシングルハイファイブを発売します
MIAIと共に過ごす最高にホットな夏をコンセプトに
タイトル曲ハイファイブは夏を盛り上げるサマーソングになっております
この夏はMIAIと一緒に過ごしましょう
ということでMIAIの皆さんとはこの曲を聴きながらのお別れとなります
曲紹介お願いします
はいこの曲Our Diaryは夏の終わりにぴったりな曲で
夏って弾ける曲も多いと思う…え?
弾ける曲が多いと思うんですけれども
なんか落ち着いたなんだろう夏の空とか夜空とか
MIAIでOur Diary
 ups
この曲は
初めての曲です
これもこの曲の中で
今の音楽は
めちゃ上手く
キャンプ 君で待ったカレンダー
Anytime, Anyplace
金がすくいのように Oh no
すぐ逃げ出しちゃう Dream
Oh why?
水槽じゃ収まりきれない 夢とSweep up
And when I'm feeling blue
待ち合わせしよう
You and me dance
君がくれた夏を心にしまって
So we can meet anytime, anyplace
I need a kiss, yeah
一緒だよ ずっとどんな未来
待ってても I'll be right here
閉じれば浮かんでくるMemories
夜空に咲いた満開の花火
It's funny how after all these years
Shining so bright
いつまでも Yeah
君がくれた夏を心にしまって
So we can meet anytime, anyplace
Only occasion
一緒だよ ずっとどんな未来
待ってても I'll be right here",45,0.12298267334699631,"['芸人', 'お笑い', '内容', 'and', 'You', '温度', 'いとこ', 'me', 'all', '気持ち']","[0.4028511, 0.22662064, 0.09747057, 0.08616675, 0.063062236, 0.052740768, 0.034200177, 0.013008948, 0.011726603, 3.083504e-05]"

./././Data/test_data/mid_presentation/ano\20240907\split_audio_1_1.wav,"ハッピーバー
トイレしてた
時刻は3時に乗りました
星野源さんお疲れ様でした
2024年9月3日火曜日
この時間はアナのオールナイトニッポンゼロをお送りしていきます
アナちゃんお誕生日おめでとう
今聞いてるのは明けて9月4日
何歳かの誕生日を迎えたばかりのアナちゃんの声です
サンキューな
誕生日当日ですよ
本当に日付を超えた間もない
一番初めにしゃべる相手お前らかよって
まさか今年のこの誕生日がラジオだとは
笑
まあでも誕生日っていうと去年のこのラジオで
トラブルが起きましたよね
もうあれはトラウマです僕の中では
去年はもう誕生日の次の日がラジオでしたから
で打ち合わせの時に
まあね誕生日だったからさ
その日スタッフたちが僕のお祝いを準備してたとも知らずに
笑
いやマジでもう誕生日とかもういいんすよみたいな
そう打ち合わせの時にね
いや誕生日ちょっと祝われるのちょっと苦手でみたいな
結構ベラベラ言ってたの流暢に
でもその時だけいやマジでちょっと苦手なんですよねみたいな
言ってたらスタッフもうーんみたいな
そんなことでブース入っても結構言ってたね多分僕が
そしたらハッピーバースデー
",38,0.23920725286006927,"['月日', '星野源', '時刻', '弾き語り', '真顔', 'むずいんだけど', 'かも']","[0.8177302, 0.1471653, 0.010422627, 0.008625435, 0.0041210693, 0.00019757618, 1.2615077e-05]"

./././Data/test_data/mid_presentation/ano\20240907\split_audio_1_1.wav,"ハッピーバースデー
一番その曲ダメ
なんであれだなあの曲
誕生日の曲の中で一番それがさちょっともうなんか陽気じゃん
その曲流しちゃダメだよね
僕の気持ちをもう
いやちょっとねやっちゃったやべーみたいな
やっぱサプライズされた時もやっぱりさ
こいつらしてこないそういうの苦手だろうって思ってたんかな僕
ラジオのスタッフだしみたいな
多分祝ったりサプライズなんてする人間ではないという勝手な偏見で
めっちゃ言った時にハッピーバースデー
思ったより大きなハッピーバースデーをねしてくれて
まあでもサプライズされた時その僕と大したリアクションが取れないから苦手なんですよな
結構ね本当に表に出ないけどめちゃくちゃ嬉しい
そりゃ嬉しいよケーキとかプレゼントとかね
そういうのも言葉も嬉しいですし
ただやっぱりね自分にかけてくれた時間とか労力分の返しができない
リアクションが苦手すぎて
なんかわーありがとうってこの心をねそこに持っていけないというか
なんかみんなスーンってなるじゃん
なんなんだろうあれ
空気が苦手で
それで僕は一人ぼっち
で僕は一人ぼっちになるのだ
やからサプライズのこのやばいとこって
成功がこう祝われる側のリアクションにかかってるのがやばい
それに引っかかる側祝われる側
そいつが悪いって
これ何事?
あの一言目の緊張感えぐいね
なんて言えば正解なんだろう本当
